"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"UQCRHL",1.73959401976101,-0.0118837104632835,0.305386720739703,0.827442451752984,NA
"UQCRQ",603.017558290667,-0.0446148034564657,0.100743630068423,0.638766557693738,0.826733051428195
"URAHP",4.60517783926863,0.0391630233521355,0.302729640729775,0.621625988900683,NA
"URB1",581.798152492559,0.0816207862882742,0.10759879219367,0.419169101777407,0.668701042880148
"URB1-AS1",11.4035309759214,-0.0182194260534846,0.282407612953219,0.874947273607566,0.948199481967328
"URB2",257.058845230028,-0.0398649429456754,0.136063464781686,0.743176558503862,0.886554102819353
"URGCP",365.060130619967,0.0801871403331004,0.134752896823589,0.508941640340739,0.740731955832943
"URI1",512.074235820336,-0.0454989255561712,0.108892337495931,0.654418738057339,0.836458734522313
"URM1",972.652986950579,0.062664122283637,0.0809502905599859,0.422707739433987,0.670745185869323
"UROD",888.334148895838,0.0118098958281946,0.0972135783774202,0.899049427372603,0.958038090360109
"UROS",361.881444597972,0.140203757729345,0.119453346053781,0.202881350467875,0.439966472888723
"USB1",783.12268581311,-0.017312422732884,0.0944550270512578,0.845928645187279,0.934357072570503
"USE1",59.5870399430693,-0.119686750462369,0.222624586813727,0.452511494927198,0.695782787333245
"USF1",132.228097625558,0.553299350430993,0.240837963531691,0.0040642157567766,0.0239652989634367
"USF2",328.621457746185,-0.0332041661551562,0.126478799606631,0.77274441326726,0.901264895461395
"USF3",78.0477050310293,-0.132880461007841,0.219230233707454,0.404934956206761,0.655765997070841
"USHBP1",5.36043677049614,0.0706401952583349,0.30689762930203,0.432319005285836,0.678996474340611
"USO1",1066.06531418505,-0.171471534040298,0.084783786094811,0.0348696096678927,0.129815984194013
"USP1",1150.6561251219,-0.262080720692821,0.0772621024328649,0.000441305797975819,0.00377145564363503
"USP10",1365.57885874002,-0.103084137218448,0.084909119004322,0.205748007019581,0.443948287755982
"USP11",533.645032035219,-0.0294657039171257,0.111270389312239,0.775802436024874,0.902771155023895
"USP12",381.034156010311,0.167232237592568,0.150644898470741,0.205014741109961,0.442939277258449
"USP13",416.47433706508,0.629325635229463,0.205941839007944,0.000362987017255553,0.00320027021375231
"USP14",1524.2869457195,0.00367339952885754,0.0671555316277668,0.954877216150835,0.98130658250708
"USP15",549.51696549466,-0.127491631072362,0.109058166166003,0.210046101715768,0.449718636939706
"USP16",620.689645719665,-0.198357683336784,0.0984456330612852,0.032820477628565,0.124002242641459
"USP18",60.7933590460232,-0.533061305710306,0.322254138578838,0.015775349865494,0.07092889975415
"USP19",291.906784872182,0.188166350378533,0.165783147898761,0.181332870524212,0.410446815679767
"USP2",7.30326445896918,-0.143161288577872,0.335974314246291,0.176203123671077,0.403059004159657
"USP2-AS1",16.1880474002765,-0.0809726030582857,0.306912227654596,0.396019068315505,0.648096529444129
"USP20",185.492875751266,0.194831772101549,0.214723555527311,0.229018251406165,0.473203483251042
"USP21",123.729113813355,-0.101814167558399,0.187090741624983,0.496242409481092,0.731184078456823
"USP22",1422.56598479344,-0.0731464208961543,0.0762922552625288,0.321695824271564,0.577889475289477
"USP24",507.863822748845,0.120799286977541,0.17927702052041,0.413450325777425,0.663598827694312
"USP25",343.039945962827,-0.0469086766196459,0.130994132390498,0.69093873227538,0.857976914688795
"USP27X",10.4310120080306,0.0486539192817872,0.293567632272402,0.648950902469995,0.832874898945284
"USP27X-AS1",4.50170064308823,-0.053160666037726,0.304763079619633,0.511660635551552,NA
"USP28",128.970014670757,-0.169994292615745,0.192053493750947,0.266592975339218,0.517036355042036
"USP3",267.202319595878,0.118912818391829,0.143289667765704,0.349500790266927,0.607728495450227
"USP3-AS1",8.02958296682059,0.0241858416731746,0.297090070612843,0.782062911825856,0.906637166301323
"USP30",91.1970837963545,0.0740382632204977,0.258781533456481,0.620040277018516,0.815222046365592
"USP31",255.352945411181,0.120182253909492,0.136840813863291,0.329471113707151,0.586103959625796
"USP32",461.699627896847,0.439707102157159,0.114705012743485,4.2358419406009e-05,0.000484876277670463
"USP32P1",71.9406547571113,-0.0377970633535806,0.208000686263577,0.806265443587197,0.915779363113016
"USP32P2",5.48080704199091,0.125821444647521,0.332924217164999,0.157775006153709,0.375175014632977
"USP32P3",26.0015636061427,-0.0653987573482502,0.266697219559307,0.647267056774172,0.831975438244305
"USP33",575.316345878576,0.135589348647618,0.100032427067719,0.150986004254577,0.365164700378476
"USP34",725.879761536016,-0.404249242309332,0.100282977710427,2.03593492264043e-05,0.000254398629342755
"USP35",70.9238668081763,0.0890672036463594,0.221559378741655,0.573683221294344,0.788611409400052
"USP36",694.535929870512,0.529700765483164,0.0940994317317316,4.69995278224938e-09,1.14686490086531e-07
"USP37",151.520035227511,-0.196211662316918,0.192498331142321,0.201664832151106,0.438352279271675
"USP38",293.291914302179,0.115678507507145,0.138997254803086,0.351459626513336,0.608928540659015
"USP39",550.481091017444,0.00508899573427586,0.113493221329771,0.962478562293032,0.984655790056005
"USP4",398.41104377268,-0.0306007088272368,0.115382858812472,0.773800411271542,0.901327798238187
"USP40",422.715044734422,-0.0719631587219858,0.126684315881623,0.532159270878667,0.758458602169134
"USP42",105.732858592345,-0.17482055133039,0.193071237726757,0.255100733727899,0.505452430823155
"USP43",30.332324769967,-0.113401535417978,0.26321587444663,0.463732277249335,0.705435695128804
"USP44",14.3644839366279,0.0386579681834587,0.283533010551333,0.74747218801575,0.888993115038228
"USP45",110.000147009282,-0.260679770328254,0.24800646253265,0.134281163919633,0.337785408607263
"USP46",267.911147408177,0.0851184489140803,0.138474123965013,0.49204504312488,0.727786316003851
"USP46-AS1",5.53429235915971,-0.0620602598177333,0.305730372635743,0.469199872920649,0.709663625571475
"USP47",950.878477013746,0.091412960098781,0.125048572877635,0.424304435296428,0.672035531450501
"USP48",368.997603233865,-0.050808038161002,0.131224898096078,0.668080847616362,0.843856240306215
"USP49",60.4397727400191,0.220210971513414,0.241987833432655,0.196873952840795,0.431816341754138
"USP5",808.38132060766,0.100170096529088,0.0846167612734687,0.217942040185394,0.458937681994922
"USP51",3.03516065494002,0.0322119149555279,0.305130608711686,0.625416917365491,NA
"USP53",182.146034792671,0.630818874904278,0.207615747793279,0.000383825940102437,0.00336060436587939
"USP54",76.2631694912796,0.00970100437168111,0.202864980913257,0.950927819032817,0.979650839584368
"USP6",13.9423156115109,-0.0261472369559229,0.288577007037792,0.805905671572996,0.915779363113016
"USP6NL",213.689231256953,0.0996675038965665,0.153591637991026,0.451737673784402,0.695423150148949
"USP7",1238.88389870943,0.149259927716343,0.0858828905771994,0.0699011284669205,0.215048428639417
"USP8",579.731623161016,-0.00338770312484817,0.10599899557009,0.971794077962161,0.988726354439197
"USP9X",1161.39788177652,-0.206173758602269,0.0971467402544046,0.0247892480695931,0.0999140321936091
"USP9Y",351.414264114765,-0.153528459644874,0.127117734251508,0.183782880020209,0.414008342762386
"USPL1",179.87848116367,-0.369376099549744,0.168223926022956,0.0108465115211125,0.0529000969767098
"UST",64.2660904232882,-0.0124679751699849,0.230644653594851,0.933575129130501,0.972443671768149
"UTP11",471.347404787122,-0.0248390506216578,0.104082856090692,0.799214037287736,0.9127530819705
"UTP14A",347.690229992517,-0.28363159537238,0.123780475606225,0.0123139712970183,0.0584796731817576
"UTP14C",51.6253225571644,-0.00592985857913413,0.308128756131049,0.854368081692917,0.938469247375683
"UTP15",348.251149226006,-0.237953327281357,0.13042372845711,0.0436523371760274,0.153885511862965
"UTP18",679.596859653474,-0.0510970312671667,0.0913638586669948,0.557602059522262,0.775958281458697
"UTP20",532.255094014026,0.405533349345469,0.123047026500383,0.000363167866596934,0.00320027021375231
"UTP23",225.66518227844,0.54149713572061,0.208439902488823,0.00190075788450711,0.0129305146090154
"UTP25",422.711120688204,0.340697494149544,0.119401735070655,0.00203090771140076,0.0136427180058152
"UTP3",344.391702252735,-0.22441139580042,0.123318218574677,0.0465018960908482,0.161278935667982
"UTP4",987.032337182783,0.0056148702520493,0.081746841478479,0.943967013572058,0.976705614498536
"UTP6",535.520944579863,-0.158011479672412,0.109250277121427,0.120905003663377,0.315277391829069
"UTRN",383.074667665983,0.481365456049585,0.212645956754826,0.00569163100356469,0.0317171579912719
"UTS2B",13.7491513248709,-0.0451820088319357,0.28763345878624,0.690200603685716,0.857631984265309
"UTY",65.3724364615614,-0.162074088784302,0.234562332359206,0.322605688278723,0.578830220396046
"UVRAG",148.310774795878,0.0652199286735009,0.200110353183429,0.671691667354165,0.846211958695765
"UVSSA",110.557237648408,0.235198639218687,0.224662683941812,0.160739927444556,0.379335890396268
"UXS1",395.713727599393,0.281323141859912,0.127458803698373,0.0154554877129243,0.0696798993329986
"UXT",202.704325693435,0.116193001305252,0.159054048742234,0.395956918635605,0.648096529444129
"UXT-AS1",5.26503925605355,0.0195801659954037,0.296654999678597,0.827326966801565,0.925991631174753
"VAC14",526.408252314093,0.180795473820157,0.101541806487137,0.0587894440441676,0.190263788391379
"VAC14-AS1",11.025654188715,0.115158444887845,0.307098417192584,0.34907302580159,0.607507700128083
"VAMP1",50.2089821592435,-0.164090903303872,0.266792039130191,0.31636077129277,0.572141009254109
"VAMP2",242.32395029148,-0.341929343431938,0.221828134577188,0.0461491455606073,0.160500632080657
"VAMP3",1456.15530504009,0.0734005421318265,0.0708657868830397,0.287623413881266,0.54130481215402
"VAMP4",91.5070312894814,0.998385117064859,0.417128680496044,0.00103575259868712,0.00776012943010366
"VAMP5",76.2275663665801,-0.140470448624029,0.216949896934169,0.379896994510364,0.63409122418163
"VAMP7",533.87339869902,-0.168950735397733,0.11113586058083,0.101869013321262,0.281019904947091
"VAMP8",123.769925259819,-0.074642882545298,0.175139407270892,0.605068295983577,0.807229606712506
"VANGL1",282.663331001287,0.106128642102875,0.140806901658229,0.395840568880296,0.648096529444129
"VANGL2",49.4034620908585,-0.171656691083401,0.256891169398979,0.301876870502025,0.557264206310151
"VAPA",1504.87520836263,0.0592778609745446,0.0721540003443678,0.398368474764836,0.650240994213171
"VAPB",691.203206850244,0.00953611427603607,0.108977106959512,0.926031174438592,0.97014548641696
"VARS",1549.88287083657,0.0773318335700921,0.078637177073628,0.309549695649413,0.565410453092835
"VARS2",209.152727036277,0.116388855908715,0.152643235336253,0.38183755463946,0.635492534376664
"VASH1",7.86145879221198,0.0115963099780739,0.293402672248907,0.904209196150973,0.960036519679405
"VASH1-AS1",20.8144461031071,0.027762412159887,0.269833001844314,0.838580980858884,0.93184633689369
"VASH2",15.1147237601336,0.20602889801387,0.356331380971408,0.145830530891093,0.356778411653511
"VASN",206.902903548047,-1.12239356276346,0.179004864897239,3.09562427400146e-11,9.96910589698283e-10
"VASP",929.056659271279,0.0599458535432059,0.0859087106791795,0.468255297282419,0.708877962909035
"VAT1",1022.28481276056,0.481156248845611,0.126307427330328,3.95869610524504e-05,0.000457231121171337
"VAT1L",8.58141230875795,1.73316250846587,1.42254413935179,0.00489663240466233,0.0279299743431272
"VAV2",530.238704104206,-0.250890525976675,0.113688583375293,0.0173439210534233,0.0765158504262009
"VBP1",665.276035467383,-0.0787307864106604,0.099504482918681,0.402388653660037,0.653904835034107
"VCAN",1638.7401847659,-0.275637567654643,0.0947854612779912,0.0021677992148119,0.0144330802203559
"VCAN-AS1",6.92689354785242,0.000200052240448027,0.308780849852716,0.997860355907359,0.99879212706608
"VCL",3940.57826109335,-0.13228635965784,0.060058177991911,0.0245641207219871,0.0993086637055119
"VCP",4229.05389943943,-0.0200864873809119,0.0525030491045407,0.699133049089324,0.861777383428376
"VCPIP1",153.867576846043,-0.196080277058899,0.170802787047717,0.171797474286765,0.396837051307587
"VCPKMT",96.2712078405117,-0.373562433142688,0.243592977959962,0.0394183361264214,0.142679925289244
"VDAC1",2708.17870407684,-0.0748021961660202,0.0550475554127112,0.166943585977204,0.389085633601476
"VDAC1P8",29.5495660869057,-0.0666536356727482,0.254204657685047,0.656593836595676,0.837880931566115
"VDAC2",2174.31580523217,0.0386345170205962,0.0590668218271802,0.505732565810084,0.737896900844791
"VDAC3",1135.42318825362,-0.111874586774333,0.0797458446016406,0.145926600453062,0.356888745864673
"VDR",137.813457390158,0.0802817146695406,0.174928590761101,0.580085918407734,0.792116769554936
"VEGFA",376.168898315001,1.39022421336785,0.126214735270348,2.61632274205891e-29,3.24488887521306e-27
"VEGFB",257.686401579953,0.790391447454429,0.155453147347919,4.81532926906612e-08,1.00366175473438e-06
"VEGFC",1519.79695601889,0.223063054401766,0.0734967618384052,0.00173515539685325,0.0119501959800719
"VENTX",2.59029105695211,0.0562334979037796,0.311519638089706,0.35203875078504,NA
"VEPH1",629.297281126058,1.4893473110842,0.118449631884971,2.09691414770126e-37,3.45806490269812e-35
"VEZF1",590.682448501763,0.235899151774696,0.114227102805404,0.0258862197239472,0.103427715494482
"VEZT",643.450217168532,0.0597986034594194,0.108783263208115,0.557518600014263,0.775914089809333
"VGF",7.72272908324874,0.279295065434567,0.478914024390915,0.033238843249613,0.125110439088774
"VGLL3",326.984864664512,0.0870348888869816,0.129699863107202,0.460394123518058,0.702433368405397
"VGLL4",202.511545375163,1.24007460042117,0.24577617696281,2.98915378232662e-08,6.43590112071385e-07
"VHL",199.433455417442,0.256432113864856,0.165967650687949,0.0705855897243334,0.216532695215264
"VIL1",1.81248048030765,-0.0781830411515791,0.321751865069543,0.106549910645617,NA
"VILL",37.2405870307543,0.0395789869436229,0.250822265942634,0.792023709749445,0.909803741036057
"VIM",63115.7360284712,0.329234348382821,0.0413900072042093,1.03751655394018e-15,5.27796980507807e-14
"VIM-AS1",37.9726119189848,0.593248283007487,0.420028147643049,0.0176603201645281,0.0775617280389445
"VIPAS39",155.062067736106,-0.102220910086869,0.167210518563802,0.467112876676722,0.708206438611156
"VIRMA",600.938607637113,-0.188290335911716,0.137485026694988,0.126015571273278,0.323692731041278
"VKORC1",460.347356855734,-0.139726537190487,0.110825936596197,0.175688808515732,0.402590006015512
"VKORC1L1",689.369234098164,0.113331856273308,0.104882290558248,0.249305131741455,0.498297768604453
"VLDLR",134.828962973289,-0.159427863732391,0.177589005158131,0.276216512399722,0.528722092038601
"VLDLR-AS1",2.84599761902589,-0.0465225218442865,0.309767716396489,0.409247424085631,NA
"VMA21",408.691832801128,0.237807349654736,0.168214916291311,0.0952487108035948,0.268735619613681
"VMAC",6.54539238895199,-0.0925682046391783,0.310420174397942,0.355140769477298,0.612104918748802
"VMP1",1276.50267715671,-0.0824858859722538,0.102973249081176,0.394461229684182,0.646747478845244
"VN1R1",2.14266721568949,0.03692775675137,0.306618688774121,0.557957796938134,NA
"VNN1",2.67275681621007,-0.0260838164598573,0.304999149976693,0.675046122718532,NA
"VOPP1",1909.91315269219,0.170653761477583,0.0653547306326584,0.0074594158715967,0.0394305931613426
"VPS11",250.657394262203,-0.0274418973922808,0.133524960474321,0.818850493588752,0.921176113739611
"VPS13A",515.336967977249,0.0974820707176713,0.118001624485464,0.371531323808431,0.626116853048078
"VPS13B",200.736821003562,0.0978819728931922,0.148376889385183,0.452982621156433,0.696021483040323
"VPS13B-DT",4.04588674152747,-0.0498014653761165,0.30810127849028,0.451636034274233,NA
"VPS13C",166.042868679513,0.383681622084421,0.188832960807229,0.0149268107251295,0.0677986224431047
"VPS13D",178.035322789462,0.295053357618041,0.259241140702701,0.101459139690443,0.280249826860756
"VPS16",271.530773948796,0.105105743297259,0.138662959162305,0.397141941127302,0.648944807327681
"VPS18",415.843200918047,0.407269224217041,0.159574471860337,0.00370975284472749,0.0222244554653994
"VPS25",438.174484903345,0.224210544101066,0.109695552718516,0.0285247312531315,0.111534820718016
"VPS26A",931.223300583526,0.213843870146432,0.0811478502443483,0.00618129609059977,0.0338921119589444
"VPS26B",307.844933242514,-0.0184102792386433,0.124616750059838,0.870902031498347,0.945789114836286
"VPS26C",336.711107205854,0.228392968211537,0.126913029678742,0.0484035582940457,0.166374759349231
"VPS28",290.780713082298,0.146128344661407,0.138492410857873,0.238402178775458,0.485507056165463
"VPS29",647.236785928964,0.161353764376337,0.0983277213171622,0.0826475009146878,0.243003731627492
"VPS33A",362.963554130569,0.207908737337541,0.121436863806996,0.0623074037941648,0.197809860109801
"VPS33B",106.449261279712,-0.0310701421354385,0.186248221799862,0.833066510257782,0.929145498345978
"VPS33B-DT",3.14316623604814,0.0629064232920812,0.312715428858287,0.29907839104181,NA
"VPS35",1442.8079044412,0.124430068399022,0.100000648475826,0.188112856766469,0.41987730199742
"VPS35L",321.091108765448,0.063099337320595,0.122976883302387,0.576764208367181,0.790600307626485
"VPS36",325.411166569415,-0.0694211142518104,0.125356421264697,0.543726449752359,0.766241227479918
"VPS37A",374.748578882995,0.267361835572689,0.130827161443085,0.0241301648310281,0.0979785661554184
"VPS37B",409.599049863696,0.193558705337487,0.12469096222293,0.0894316423543746,0.256861369724804
"VPS37C",177.596369007736,-0.0420662119120985,0.152734141137024,0.750417826057382,0.890168960687222
"VPS37D",5.36212665889625,0.0567329994247629,0.303765728567591,0.519936578641511,0.749825892338377
"VPS39",493.011423256046,0.0479846528299513,0.114556418699253,0.652846256950155,0.835445022431225
"VPS41",401.716317722722,0.433101655835057,0.152898240008317,0.00147913630858039,0.010450752628468
"VPS45",417.589138141968,-0.150606821663358,0.116313004040011,0.160859483740222,0.379403134242961
"VPS4A",572.020984549189,0.0218876039994667,0.102183781985367,0.821504432845736,0.922709155281488
"VPS4B",519.689118350078,-0.0706290578851672,0.103709688107755,0.468209160933862,0.708877962909035
"VPS50",250.605102856801,0.330384465035318,0.202292653838382,0.0419826113717343,0.149687110680831
"VPS51",442.946803116632,-0.155032938743288,0.118665114976324,0.155709568621178,0.372075312784295
"VPS52",247.394235672751,-0.341721037039583,0.195343107633814,0.0317587680212624,0.12075090744745
"VPS53",335.101206023513,0.07370992267152,0.162984425971219,0.598492456038289,0.803701656377823
"VPS54",289.669579528643,-0.630316646371523,0.159396090058956,1.34654297087332e-05,0.000174654886464096
"VPS72",261.882175959148,0.0093425523480801,0.143162815598671,0.942543615041469,0.976156904826098
"VPS8",154.598132423927,0.410881794143936,0.201694361949758,0.0129463610355305,0.0609998469926927
"VPS9D1",57.0138831560298,0.241270406260593,0.268973829814507,0.171310716994366,0.396244928409283
"VPS9D1-AS1",93.3038647509376,-0.218178796643869,0.226327181681872,0.189114327173114,0.421011527649743
"VRK1",317.612358301561,0.0341224361670723,0.147094075944565,0.796299084031614,0.912393586599835
"VRK2",130.405118737974,0.151214099480134,0.174421418947454,0.298132591658983,0.55310616924544
"VRK3",179.636460591283,-0.0226649819560979,0.158254092179187,0.866637867643134,0.943531230391795
"VSIG1",8.21278748866165,0.0847984802741703,0.30533881891883,0.419683639655098,0.669024047196097
"VSIG10",162.335936644428,0.122998030639472,0.209136496135175,0.434554862347943,0.680727016623756
"VSIG10L",4.66610092671394,-0.205762881173291,0.404848541873777,0.0253405452078025,NA
"VSIR",27.7798978906173,-0.148599710119243,0.316509700805967,0.263924025795984,0.514629893790481
"VSNL1",5.14561958394868,-0.0954832781456596,0.323942286794733,0.160763394610533,0.379335890396268
"VSTM1",8.42014424027105,-0.0140642632502543,0.288761181733066,0.892356205021197,0.954736679271816
"VSTM4",16.4785123665122,0.12665284270729,0.306202137909254,0.334425498834029,0.591941084371248
"VSTM5",2.36964173073719,-0.043104183687238,0.309968024164275,0.412072122829407,NA
"VTA1",963.546730823199,-0.146429947149556,0.0833230892407637,0.0671607905846501,0.208671218282369
"VTI1A",205.844968145564,0.284092398133632,0.188389705263801,0.0654985842974386,0.204932116852415
"VTI1B",716.671699134487,0.20082842869941,0.118291596704585,0.0654265599921368,0.204823996136943
"VWA1",11.2266278190186,-0.277949917373721,0.492829582121188,0.0166043395238722,0.0737441027625776
"VWA5B1",3.7756774328301,-0.0438305127936176,0.30629774118685,0.524853644801647,NA
"VWA7",4.88690117553055,0.095367274309859,0.319928865885254,0.228993311862319,0.473203483251042
"VWA8",133.118122124346,0.0271229293450214,0.178227373264271,0.853854050528033,0.938469247375683
"VWCE",4.78434884431831,-0.0294766294100066,0.303141273441534,0.671541717575246,NA
"VWDE",3.62694963289811,-0.0377541148339929,0.307745404073565,0.499283154385679,NA
"VXN",7.26625207009314,-0.21586687437688,0.405703241427272,0.0452822290003533,0.158145313150641
"WAC",1238.26469932983,-0.026113684490211,0.0779180476580998,0.728565125837285,0.878808682216191
"WAC-AS1",184.660209169209,0.0383337141809123,0.176479340921775,0.792943162772848,0.910400400102634
"WAKMAR2",10.2429435348204,0.0693804817750155,0.292117464066147,0.558127829416654,0.776208487085706
"WAPL",710.137072351304,-0.0294576416880778,0.0944837419026093,0.742528354166179,0.885992129360885
"WARS",1009.79070749287,0.0201773340266158,0.0801447936620605,0.794794948204196,0.911376190452688
"WARS2",136.490833105658,-0.00230329113520984,0.168817961019697,0.985738481720602,0.994084899884489
"WARS2-AS1",59.2672574185719,0.395519437294359,0.318643322421792,0.0505215280171756,0.170991558627369
"WARS2-IT1",10.2749148888782,0.0927754223444434,0.302156653799566,0.422785069924042,0.670745185869323
"WASF1",170.903406828287,-0.379679758838304,0.17381589115334,0.010661154427561,0.0522650688440614
"WASF2",967.861740905691,-0.00105243569361829,0.0787822787549543,0.988273711446323,0.99476118781492
"WASF3",154.110845650411,-0.0645314813764321,0.168487202977725,0.647171548827291,0.831975438244305
"WASH2P",118.649452023344,-0.156715501287964,0.222432958174816,0.331852768008846,0.588732650724346
"WASH3P",167.022428893676,-0.0443360449416637,0.171933697386682,0.755573250029201,0.892123348795296
"WASH4P",7.42933133563031,-0.100460347509011,0.325672559867955,0.1646195860473,0.385525300844542
"WASH5P",72.9118692284939,-0.0138277809549323,0.23726460512162,0.925360184242703,0.969754209841498
"WASH6P",241.527509896953,-0.565380098769059,0.18383130488045,0.000420943508809959,0.00362843149724931
"WASH7P",18.8390519610592,0.217663241552033,0.391244499770017,0.0813788765800082,0.240262207522365
"WASH8P",132.063768575142,-0.473634096294469,0.257193234938567,0.014509240285686,0.0663033401240225
"WASH9P",50.4846601426927,-0.0714462111586155,0.232810191539359,0.647353306144119,0.831975438244305
"WASHC1",42.8713973995036,0.0493067332277358,0.236242062859143,0.750500435133477,0.890168960687222
"WASHC2A",569.744999556811,0.106113379368999,0.0997535128296215,0.26079970853518,0.511638283078617
"WASHC2C",286.369440119989,0.0427065849885194,0.146816487464366,0.742166436872328,0.885771569758472
"WASHC3",125.595777833638,0.169748494069284,0.199839858304841,0.278362268916994,0.531510318111063
"WASHC4",682.806845248283,0.299966360790703,0.137877427187049,0.0172700122206545,0.0762716519703832
"WASHC5",655.956818984225,-0.287583439162863,0.127112542231707,0.0129611351149458,0.0610316142673335
"WASIR2",2.27230335917523,0.00497732519697949,0.304410651614186,0.932940555472941,NA
"WASL",204.107132900867,0.21364347962598,0.153574296060629,0.110485742610473,0.297090044679335
"WBP1",97.6038331632348,-0.00211474720598277,0.19283472191677,0.987420117986486,0.994711264725999
"WBP11",916.800650464381,0.0731927753449875,0.0865314177028119,0.37847945844663,0.632569465743242
"WBP1L",258.049178364617,0.218916360169672,0.144139649393531,0.0864030228845544,0.250394671926511
"WBP1LP2",5.0250345419727,0.0508639684640702,0.302065054095541,0.565857052625561,0.782223359317594
"WBP2",353.172765094898,0.125904118748173,0.123585793165427,0.266666314921394,0.517036355042036
"WBP2NL",2.48217947178472,-0.0110816305773255,0.304255717379623,0.850382341545587,NA
"WBP4",211.485235826207,-0.0998810516400383,0.153302017345737,0.453683864657104,0.696482404044083
"WDCP",162.325634737501,-0.0635277272016065,0.164537308269663,0.647756049199928,0.832146766024164
"WDFY1",784.464345688839,0.437445068376992,0.124866683539196,0.00015367619049917,0.00151227448578429
"WDFY2",519.013647900335,0.943693211760072,0.161981122556039,5.74404332793336e-10,1.61123099480927e-08
"WDFY3",302.547994099206,0.133339808294801,0.157878211208703,0.326684925470965,0.583638175778901
"WDFY3-AS2",19.8274012415951,0.143614154623202,0.301666818079989,0.318679550174996,0.574632637854169
"WDHD1",463.602794194178,-0.00870307534641328,0.113271958138902,0.93337183002862,0.972443671768149
"WDPCP",78.4878733841745,-0.121960591530923,0.246427613301393,0.443741677370745,0.689432793488226
"WDR1",7229.64586980294,-0.00245362624594354,0.0440422475058964,0.95342739182256,0.980809966757922
"WDR11",430.371611415767,-0.276803303733628,0.113850734970031,0.00864342601628837,0.0443323773699835
"WDR11-AS1",3.47980584966473,-0.00803391339447129,0.302987292073406,0.898909493456246,NA
"WDR12",531.301060884068,-0.0596858527780647,0.100391432147301,0.528920756563409,0.756313844092147
"WDR13",252.000376469028,-0.133497569571643,0.199621403844439,0.387446746418308,0.640777311384124
"WDR17",23.4413573571093,0.56094172055459,0.541345127026858,0.025698747354246,0.1029527767072
"WDR18",419.644693897218,-0.674022257662039,0.14934372689258,1.04558728709201e-06,1.74345871304332e-05
"WDR19",146.092505557175,0.0570592282198696,0.178675583878369,0.697362706382586,0.860681539902835
"WDR20",200.702273616264,-0.0934897447643449,0.154743919785463,0.484385367597479,0.721474788393941
"WDR24",134.236702442891,-0.0367014417657208,0.167946020031991,0.793772349301275,0.910790471732104
"WDR25",62.1697733730629,0.0267303516840956,0.222612603329971,0.864860385452543,0.943169813566334
"WDR26",971.111045840913,-0.118106021966118,0.086304441417797,0.153072284837488,0.368261362084538
"WDR27",138.750852408232,0.00485210349387606,0.183373615899079,0.975141932131263,0.990302549920755
"WDR3",684.06214880949,0.704890212910587,0.188251413563532,2.58964504935832e-05,0.00031493357581621
"WDR31",23.9809587994527,0.654031280370235,0.625166433364454,0.0184377008208816,0.0799926499621191
"WDR33",558.855261238762,0.0916525127409186,0.0973370836487029,0.321193724948453,0.577540645854473
"WDR34",735.794769454646,-0.0435735730583025,0.0853341818844127,0.593319354363713,0.800138708746966
"WDR35",192.850677040788,0.123845607265083,0.154005376924623,0.350947540956121,0.608582129319217
"WDR36",547.907546329388,0.0910674864152983,0.12878742025999,0.435673947820712,0.68212404120453
"WDR37",213.280038679891,0.149169534390773,0.153528152172308,0.265743320304677,0.516181653013934
"WDR4",155.036996303172,-0.0430991637187123,0.157797758468119,0.749854767661532,0.890168960687222
"WDR41",205.659008803867,0.226206642233833,0.203177608229464,0.154503871435956,0.370271414666144
"WDR43",728.575176676011,0.18535532194077,0.0871274443160626,0.026269739811074,0.104625792288956
"WDR44",172.646648062851,0.155250731354659,0.163654739492249,0.265713236573806,0.516181653013934
"WDR45",193.078796957776,-0.0170164922682068,0.147292499318183,0.894445019608853,0.955641208121177
"WDR45B",698.573047963695,-0.0331066342415497,0.0887299491989677,0.696193284148813,0.860368232844929
"WDR46",740.707904908679,-0.232633168019312,0.0890717537627545,0.00613439060905636,0.0336907254834583
"WDR47",194.260243726916,0.116946238218546,0.165550653740908,0.404978985624612,0.655765997070841
"WDR48",288.242572624744,-0.278752399579446,0.151594982108962,0.0357395214458473,0.13256129469546
"WDR5",914.985364883659,-0.138362564629354,0.0820547160809404,0.0791742930309689,0.235738190607858
"WDR53",68.8040120956763,0.0323851801692754,0.215623548533184,0.835957109135997,0.930462822296083
"WDR54",321.856585933251,0.251665248522293,0.126189160022622,0.0288094585415739,0.112355390939033
"WDR55",236.914569789113,0.0833783931653709,0.140448883289058,0.514800126412841,0.745777534590717
"WDR59",230.312209769758,0.261878864230617,0.182224006997246,0.0823689776938642,0.242517411860275
"WDR5B",48.4367784793378,0.00699632895506474,0.239089468044121,0.965169594499347,0.985695925363111
"WDR6",1045.01548222532,-0.250453690882398,0.0801069453322579,0.00116548884915714,0.00856956940681097
"WDR60",66.3478419839268,-0.131071329406033,0.277342415727647,0.390023111564251,0.642176628899478
"WDR61",368.426303506223,-0.232996835557717,0.120229909105374,0.0349170049635142,0.129927967638844
"WDR62",326.443467173525,-0.026945002203925,0.150671409114433,0.836483648669426,0.930579431648856
